x,y,z
5.564535111461907935e-01,1.957416821935823448e-01,5.000000000000000000e-01
5.562665897979652829e-01,1.962340526461892054e-01,5.000000000000000000e-01
5.560806198510496179e-01,1.967239957928976768e-01,5.000000000000000000e-01
5.558955744394598053e-01,1.972116247358521313e-01,5.000000000000000000e-01
5.557113747895208178e-01,1.976970148295551233e-01,5.000000000000000000e-01
5.555280035887504297e-01,1.981801587804410403e-01,5.000000000000000000e-01
5.553455138493856857e-01,1.986610244294637062e-01,5.000000000000000000e-01
5.551638821886994979e-01,1.991396073019647828e-01,5.000000000000000000e-01
5.549831201995540919e-01,1.996158581606518045e-01,5.000000000000000000e-01
5.548032861029509322e-01,2.000897160767142746e-01,5.000000000000000000e-01
5.546244198058289943e-01,2.005611527867465216e-01,5.000000000000000000e-01
5.544464877317911711e-01,2.010301620382953514e-01,5.000000000000000000e-01
5.542694941899229955e-01,2.014966846178425919e-01,5.000000000000000000e-01
5.540933909304819327e-01,2.019606320905598662e-01,5.000000000000000000e-01
5.539182630525077977e-01,2.024218160901388452e-01,5.000000000000000000e-01
5.537442951892104226e-01,2.028800426311572480e-01,5.000000000000000000e-01
5.535714398159453653e-01,2.033352578196231109e-01,5.000000000000000000e-01
5.533998380602354050e-01,2.037873088122985066e-01,5.000000000000000000e-01
5.532296352196717226e-01,2.042361067973450239e-01,5.000000000000000000e-01
5.530607272916616690e-01,2.046817160388462453e-01,5.000000000000000000e-01
5.528930431567922188e-01,2.051241188203676291e-01,5.000000000000000000e-01
5.527267416091237173e-01,2.055631695785807844e-01,5.000000000000000000e-01
5.525619191751391934e-01,2.059988113623817674e-01,5.000000000000000000e-01
5.523985212988948845e-01,2.064310930766795893e-01,5.000000000000000000e-01
5.522367117598037112e-01,2.068599546179837878e-01,5.000000000000000000e-01
5.520764006186338335e-01,2.072855186648492609e-01,5.000000000000000000e-01
5.519173372814174527e-01,2.077079386808215744e-01,5.000000000000000000e-01
5.517595044737915178e-01,2.081271503012998569e-01,5.000000000000000000e-01
5.516031240040921713e-01,2.085429618385729045e-01,5.000000000000000000e-01
5.514482782628258306e-01,2.089553247447743511e-01,5.000000000000000000e-01
5.512950108076648537e-01,2.093642443636072603e-01,5.000000000000000000e-01
5.511434191354509515e-01,2.097697205963724998e-01,5.000000000000000000e-01
5.509934442605040061e-01,2.101718764497542413e-01,5.000000000000000000e-01
5.508451703718355574e-01,2.105707565121688607e-01,5.000000000000000000e-01
5.506985946590353675e-01,2.109664919809470796e-01,5.000000000000000000e-01
5.505532966078076074e-01,2.113594431643221749e-01,5.000000000000000000e-01
5.504089039699069374e-01,2.117498124169905349e-01,5.000000000000000000e-01
5.502655048514151215e-01,2.121374250223929947e-01,5.000000000000000000e-01
5.501234807354358214e-01,2.125219583216741981e-01,5.000000000000000000e-01
5.499831394085363812e-01,2.129032371549024194e-01,5.000000000000000000e-01
5.498443974408353530e-01,2.132813976538890377e-01,5.000000000000000000e-01
5.497071856366708698e-01,2.136565552325976336e-01,5.000000000000000000e-01
5.495715471952555831e-01,2.140287474019328673e-01,5.000000000000000000e-01
5.494374125989606172e-01,2.143980966844190039e-01,5.000000000000000000e-01
5.493047423588122147e-01,2.147646964864276531e-01,5.000000000000000000e-01
5.491734295536545574e-01,2.151286756251468701e-01,5.000000000000000000e-01
5.490434548855585017e-01,2.154900889683916965e-01,5.000000000000000000e-01
5.489145269196149535e-01,2.158491488290048277e-01,5.000000000000000000e-01
5.487865884988207821e-01,2.162058593673311657e-01,5.000000000000000000e-01
5.486599720985030348e-01,2.165599630449387414e-01,5.000000000000000000e-01
5.485343453368565214e-01,2.169116820481182539e-01,5.000000000000000000e-01
5.484096430719016535e-01,2.172609987102724904e-01,5.000000000000000000e-01
5.482863839223195424e-01,2.176075066616881826e-01,5.000000000000000000e-01
5.481648470689231001e-01,2.179510560698332544e-01,5.000000000000000000e-01
5.480447311374374575e-01,2.182919250428287938e-01,5.000000000000000000e-01
5.479260708998187068e-01,2.186301264036766834e-01,5.000000000000000000e-01
5.478091205602260150e-01,2.189655364380919123e-01,5.000000000000000000e-01
5.476938328988545379e-01,2.192982841136909000e-01,5.000000000000000000e-01
5.475803584415308567e-01,2.196283660265880844e-01,5.000000000000000000e-01
5.474685754674306626e-01,2.199559933783488685e-01,5.000000000000000000e-01
5.473583492138640594e-01,2.202813734032507964e-01,5.000000000000000000e-01
5.472494709811728253e-01,2.206047454271381769e-01,5.000000000000000000e-01
5.471417114940881898e-01,2.209263327368355678e-01,5.000000000000000000e-01
5.470346188520057717e-01,2.212464697235136113e-01,5.000000000000000000e-01
5.469278800257073581e-01,2.215653237629225947e-01,5.000000000000000000e-01
5.468218602764487457e-01,2.218825432589213165e-01,5.000000000000000000e-01
5.467167358073482530e-01,2.221979519015329640e-01,5.000000000000000000e-01
5.466126014894671092e-01,2.225114519904259902e-01,5.000000000000000000e-01
5.465096719405296843e-01,2.228228724272638961e-01,5.000000000000000000e-01
5.464078119554315327e-01,2.231323122855981278e-01,5.000000000000000000e-01
5.463068583896857344e-01,2.234398699349086637e-01,5.000000000000000000e-01
5.462071124870631067e-01,2.237452953874486949e-01,5.000000000000000000e-01
5.461088936638822666e-01,2.240483629742284766e-01,5.000000000000000000e-01
5.460120254483297186e-01,2.243492380303960532e-01,5.000000000000000000e-01
5.459166720078769686e-01,2.246478261545399036e-01,5.000000000000000000e-01
5.458228199427604954e-01,2.249441767895941635e-01,5.000000000000000000e-01
5.457300013362600399e-01,2.252386652215854768e-01,5.000000000000000000e-01
5.456381674618533406e-01,2.255313091656166447e-01,5.000000000000000000e-01
5.455477181997967495e-01,2.258217987380012615e-01,5.000000000000000000e-01
5.454586353703532176e-01,2.261101662586830208e-01,5.000000000000000000e-01
5.453704445770901632e-01,2.263967745129717990e-01,5.000000000000000000e-01
5.452832567926501062e-01,2.266815065055251543e-01,5.000000000000000000e-01
5.451971037829148603e-01,2.269643120433083583e-01,5.000000000000000000e-01
5.451120738018750966e-01,2.272451015650400197e-01,5.000000000000000000e-01
5.450281132932901507e-01,2.275238951097094120e-01,5.000000000000000000e-01
5.449450891955284204e-01,2.278007650186189281e-01,5.000000000000000000e-01
5.448632213005550895e-01,2.280755077875042391e-01,5.000000000000000000e-01
5.447824062030058867e-01,2.283481771138057836e-01,5.000000000000000000e-01
5.447025692732726521e-01,2.286187954588313753e-01,5.000000000000000000e-01
5.446239003599593342e-01,2.288871781846786302e-01,5.000000000000000000e-01
5.445466240027069249e-01,2.291531325530245244e-01,5.000000000000000000e-01
5.444709243462575454e-01,2.294165148469318738e-01,5.000000000000000000e-01
5.443967828008959842e-01,2.296773515703890434e-01,5.000000000000000000e-01
5.443239325423243624e-01,2.299358532521013632e-01,5.000000000000000000e-01
5.442521772115871403e-01,2.301921563713072161e-01,5.000000000000000000e-01
5.441819621154038167e-01,2.304458943110150870e-01,5.000000000000000000e-01
5.441133337225463329e-01,2.306970390063301790e-01,5.000000000000000000e-01
5.440458135482448832e-01,2.309459664460706274e-01,5.000000000000000000e-01
5.439795699876918134e-01,2.311925224281960456e-01,5.000000000000000000e-01
5.439145447425042246e-01,2.314367353681978656e-01,5.000000000000000000e-01
5.438507005702000185e-01,2.316786169907834037e-01,5.000000000000000000e-01
5.437884613293690883e-01,2.319178178302830906e-01,5.000000000000000000e-01
5.437277268364559824e-01,2.321544265468205581e-01,5.000000000000000000e-01
5.436679057831237394e-01,2.323889020311730169e-01,5.000000000000000000e-01
5.436088383100217136e-01,2.326213296507053663e-01,5.000000000000000000e-01
5.435510617152933266e-01,2.328512368285429179e-01,5.000000000000000000e-01
5.434946541781340290e-01,2.330785477124132088e-01,5.000000000000000000e-01
5.434397806266384467e-01,2.333031233772748236e-01,5.000000000000000000e-01
5.433865742820125355e-01,2.335248625664707034e-01,5.000000000000000000e-01
5.433349197978584177e-01,2.337438680134070745e-01,5.000000000000000000e-01
5.432843136782321558e-01,2.339605425158174379e-01,5.000000000000000000e-01
5.432348192753639893e-01,2.341748102113611618e-01,5.000000000000000000e-01
5.431861117977470066e-01,2.343869035638865284e-01,5.000000000000000000e-01
5.431375354274354805e-01,2.345972992442016680e-01,5.000000000000000000e-01
5.430894529793240944e-01,2.348056211601119436e-01,5.000000000000000000e-01
5.430421890142658192e-01,2.350115427283074876e-01,5.000000000000000000e-01
5.429956101026874871e-01,2.352151221121120406e-01,5.000000000000000000e-01
5.429495936497673592e-01,2.354164001778689674e-01,5.000000000000000000e-01
5.429049916774322249e-01,2.356146300104026703e-01,5.000000000000000000e-01
5.428629191488539840e-01,2.358089004578817205e-01,5.000000000000000000e-01
5.428232931850469623e-01,2.359993328069243113e-01,5.000000000000000000e-01
5.427855528959637521e-01,2.361864344754334155e-01,5.000000000000000000e-01
5.427491760071867510e-01,2.363706546461015745e-01,5.000000000000000000e-01
5.427142921737452275e-01,2.365518880301158700e-01,5.000000000000000000e-01
5.426815054919604808e-01,2.367296505827030106e-01,5.000000000000000000e-01
5.426503911609500408e-01,2.369043310165868110e-01,5.000000000000000000e-01
5.426205146620408648e-01,2.370763098248478973e-01,5.000000000000000000e-01
5.425923629451396835e-01,2.372451892192324885e-01,5.000000000000000000e-01
5.425656166165839789e-01,2.374112601298745684e-01,5.000000000000000000e-01
5.425402393705793802e-01,2.375745688106452591e-01,5.000000000000000000e-01
5.425168333958461098e-01,2.377346305923714875e-01,5.000000000000000000e-01
5.424948378008467298e-01,2.378919556977727168e-01,5.000000000000000000e-01
5.424732748410960870e-01,2.380473784861349418e-01,5.000000000000000000e-01
5.424522901839801126e-01,2.382007534060702203e-01,5.000000000000000000e-01
5.424323629330070062e-01,2.383516605547718048e-01,5.000000000000000000e-01
5.424134264151201368e-01,2.385001599208561029e-01,5.000000000000000000e-01
5.423959520471806073e-01,2.386458576848189128e-01,5.000000000000000000e-01
5.423799505749201666e-01,2.387887672735133915e-01,5.000000000000000000e-01
5.423646877047632042e-01,2.389295356186286190e-01,5.000000000000000000e-01
5.423501938241814813e-01,2.390681324985446110e-01,5.000000000000000000e-01
5.423368539158661683e-01,2.392042278102203823e-01,5.000000000000000000e-01
5.423252113023819820e-01,2.393373733567586981e-01,5.000000000000000000e-01
5.423156062965568402e-01,2.394673160572547421e-01,5.000000000000000000e-01
5.423074088490678069e-01,2.395946487711995698e-01,5.000000000000000000e-01
5.422994588694344253e-01,2.397203978998599383e-01,5.000000000000000000e-01
5.422922893174314529e-01,2.398440922602004810e-01,5.000000000000000000e-01
5.422871041320210805e-01,2.399646973259109417e-01,5.000000000000000000e-01
5.422835587606684715e-01,2.400825648882117247e-01,5.000000000000000000e-01
5.422812067567002181e-01,2.401981248796341006e-01,5.000000000000000000e-01
5.422793781481028974e-01,2.403119867360363759e-01,5.000000000000000000e-01
5.422786167960615966e-01,2.404236809943181008e-01,5.000000000000000000e-01
5.422799131477926693e-01,2.405323617748354459e-01,5.000000000000000000e-01
5.422829147559981022e-01,2.406383978776320542e-01,5.000000000000000000e-01
5.422869342606984056e-01,2.407424418044258885e-01,5.000000000000000000e-01
5.422917968369340702e-01,2.408446748327135456e-01,5.000000000000000000e-01
5.422980820358612730e-01,2.409446031237978403e-01,5.000000000000000000e-01
5.423054965768194791e-01,2.410425261815473952e-01,5.000000000000000000e-01
5.423138428793653487e-01,2.411386511282399836e-01,5.000000000000000000e-01
5.423227248686994795e-01,2.412333549948949551e-01,5.000000000000000000e-01
5.423325859900017809e-01,2.413262543107121127e-01,5.000000000000000000e-01
5.423441444984716808e-01,2.414167263677038933e-01,5.000000000000000000e-01
5.423569510959567186e-01,2.415052242715265973e-01,5.000000000000000000e-01
5.423700780824910472e-01,2.415926195937898591e-01,5.000000000000000000e-01
5.423834089256927005e-01,2.416790274454066190e-01,5.000000000000000000e-01
5.423970051381079571e-01,2.417643918220633015e-01,5.000000000000000000e-01
5.424104266314616618e-01,2.418491203300279779e-01,5.000000000000000000e-01
5.424247214429984698e-01,2.419322428925875235e-01,5.000000000000000000e-01
5.424395095744151130e-01,2.420141256893718618e-01,5.000000000000000000e-01
5.424551579218261921e-01,2.420944404335138578e-01,5.000000000000000000e-01
5.424724317548064167e-01,2.421724949065445776e-01,5.000000000000000000e-01
5.424910251176588982e-01,2.422486105398307110e-01,5.000000000000000000e-01
5.425104168580285879e-01,2.423233000797815895e-01,5.000000000000000000e-01
5.425304526329237653e-01,2.423967254580191577e-01,5.000000000000000000e-01
5.425516737727453798e-01,2.424683911174190243e-01,5.000000000000000000e-01
5.425737732541922043e-01,2.425386103955686767e-01,5.000000000000000000e-01
5.425962222138771551e-01,2.426078986335275800e-01,5.000000000000000000e-01
5.426181359190209719e-01,2.426770967356275677e-01,5.000000000000000000e-01
5.426391263320238245e-01,2.427465568693796261e-01,5.000000000000000000e-01
5.426598288086110777e-01,2.428156482221993651e-01,5.000000000000000000e-01
5.426808467281936110e-01,2.428837803561895714e-01,5.000000000000000000e-01
5.427025120487249943e-01,2.429506337961170881e-01,5.000000000000000000e-01
5.427243298195947308e-01,2.430166873819693818e-01,5.000000000000000000e-01
5.427458763862529345e-01,2.430823445554846363e-01,5.000000000000000000e-01
5.427677742314913623e-01,2.431469877434946913e-01,5.000000000000000000e-01
5.427903804972977753e-01,2.432102675997159236e-01,5.000000000000000000e-01
5.428139243838063788e-01,2.432719647726173107e-01,5.000000000000000000e-01
5.428388667488612818e-01,2.433316383031346453e-01,5.000000000000000000e-01
5.428655075561401588e-01,2.433890112296173691e-01,5.000000000000000000e-01
5.428925107179439769e-01,2.434454190025206466e-01,5.000000000000000000e-01
5.429198831492672017e-01,2.435008566696916232e-01,5.000000000000000000e-01
5.429472958024235130e-01,2.435556458944620473e-01,5.000000000000000000e-01
5.429729645944982863e-01,2.436115529385519674e-01,5.000000000000000000e-01
5.429987200358502575e-01,2.436667174924784518e-01,5.000000000000000000e-01
5.430252986862345033e-01,2.437203923680580087e-01,5.000000000000000000e-01
5.430519467832813918e-01,2.437733391179701115e-01,5.000000000000000000e-01
5.430791763039191089e-01,2.438250331980953978e-01,5.000000000000000000e-01
5.431070891218711116e-01,2.438753719460593217e-01,5.000000000000000000e-01
5.431349292212601654e-01,2.439251212412538172e-01,5.000000000000000000e-01
5.431622216103816347e-01,2.439747550672025089e-01,5.000000000000000000e-01
5.431901263916509848e-01,2.440230729142382482e-01,5.000000000000000000e-01
5.432191096374078265e-01,2.440695973683784104e-01,5.000000000000000000e-01
5.432489394577280084e-01,2.441145734993787064e-01,5.000000000000000000e-01
5.432791123203010164e-01,2.441585236774335421e-01,5.000000000000000000e-01
5.433099313531515318e-01,2.442011331519039763e-01,5.000000000000000000e-01
5.433421279044152730e-01,2.442416445165114802e-01,5.000000000000000000e-01
5.433748580128925365e-01,2.442809477633727244e-01,5.000000000000000000e-01
5.434073984834081328e-01,2.443198006850420545e-01,5.000000000000000000e-01
5.434403620171557314e-01,2.443575537647169060e-01,5.000000000000000000e-01
5.434742415316328179e-01,2.443936882510518993e-01,5.000000000000000000e-01
5.435079307703287732e-01,2.444293775673571090e-01,5.000000000000000000e-01
5.435408775337600140e-01,2.444652017482545903e-01,5.000000000000000000e-01
5.435741843160347697e-01,2.444999748319632293e-01,5.000000000000000000e-01
5.436076518361112608e-01,2.445339078179581960e-01,5.000000000000000000e-01
5.436410387345722572e-01,2.445672573628090429e-01,5.000000000000000000e-01
5.436745390087052154e-01,2.445998085001691580e-01,5.000000000000000000e-01
5.437076841061441179e-01,2.446320635611495264e-01,5.000000000000000000e-01
5.437412426555170430e-01,2.446631831683585556e-01,5.000000000000000000e-01
5.437757461222954003e-01,2.446925886913265957e-01,5.000000000000000000e-01
5.438105197162064197e-01,2.447210218821794236e-01,5.000000000000000000e-01
5.438455562252603182e-01,2.447484904342795975e-01,5.000000000000000000e-01
5.438807273416339516e-01,2.447751345321336758e-01,5.000000000000000000e-01
5.439160755415231030e-01,2.448009071117416835e-01,5.000000000000000000e-01
5.439520252939193945e-01,2.448253376851134977e-01,5.000000000000000000e-01
5.439873918014337395e-01,2.448497445969166075e-01,5.000000000000000000e-01
5.440212971473045167e-01,2.448751009298521519e-01,5.000000000000000000e-01
5.440551510459301632e-01,2.448998160878928521e-01,5.000000000000000000e-01
5.440888546669951920e-01,2.449239963958020072e-01,5.000000000000000000e-01
5.441221008054432096e-01,2.449479866775622905e-01,5.000000000000000000e-01
5.441560960821055781e-01,2.449704161079493958e-01,5.000000000000000000e-01
5.441905544906493475e-01,2.449916134346019625e-01,5.000000000000000000e-01
5.442249095579749785e-01,2.450122265241664321e-01,5.000000000000000000e-01
5.442595335467927953e-01,2.450318295104971789e-01,5.000000000000000000e-01
5.442948635627776754e-01,2.450499227022795157e-01,5.000000000000000000e-01
5.443309510437881471e-01,2.450664533979001747e-01,5.000000000000000000e-01
5.443674671016327515e-01,2.450818078230477259e-01,5.000000000000000000e-01
5.444032069438708987e-01,2.450973885072766922e-01,5.000000000000000000e-01
5.444386001619220261e-01,2.451126943744246778e-01,5.000000000000000000e-01
5.444747112477688056e-01,2.451264813970436274e-01,5.000000000000000000e-01
5.445107135773248341e-01,2.451397260551661517e-01,5.000000000000000000e-01
5.445465934242428307e-01,2.451524486514592982e-01,5.000000000000000000e-01
5.445822825252716326e-01,2.451647311726108946e-01,5.000000000000000000e-01
5.446174545307896908e-01,2.451769649305483301e-01,5.000000000000000000e-01
5.446527120879035566e-01,2.451884328840668870e-01,5.000000000000000000e-01
5.446878566027557600e-01,2.451993771260878585e-01,5.000000000000000000e-01
5.447229495096244101e-01,2.452097278146831427e-01,5.000000000000000000e-01
5.447584357246654241e-01,2.452189543572879937e-01,5.000000000000000000e-01
5.447944918195246622e-01,2.452268502951251428e-01,5.000000000000000000e-01
5.448306912973013283e-01,2.452339412550767483e-01,5.000000000000000000e-01
5.448672020754268264e-01,2.452400303990481534e-01,5.000000000000000000e-01
5.449040538355346408e-01,2.452450890263017658e-01,5.000000000000000000e-01
5.449402992053613559e-01,2.452502870833663806e-01,5.000000000000000000e-01
5.449759325635874507e-01,2.452556369048407292e-01,5.000000000000000000e-01
5.450117931585889419e-01,2.452601061736884303e-01,5.000000000000000000e-01
5.450482110107033318e-01,2.452632941256171484e-01,5.000000000000000000e-01
5.450850377006624115e-01,2.452653951863263404e-01,5.000000000000000000e-01
5.451220777377656646e-01,2.452666636529079180e-01,5.000000000000000000e-01
5.451591286654784430e-01,2.452673624589461199e-01,5.000000000000000000e-01
5.451956802619508657e-01,2.452681428331872082e-01,5.000000000000000000e-01
5.452315975564339112e-01,2.452691825660868741e-01,5.000000000000000000e-01
5.452672237626825513e-01,2.452700528982181272e-01,5.000000000000000000e-01
5.453026412727728367e-01,2.452706560412446779e-01,5.000000000000000000e-01
5.453379440624599450e-01,2.452708800990213711e-01,5.000000000000000000e-01
5.453731737257050405e-01,2.452706792263510127e-01,5.000000000000000000e-01
5.454080810693043846e-01,2.452703829903005173e-01,5.000000000000000000e-01
5.454429812975019054e-01,2.452695916009854371e-01,5.000000000000000000e-01
5.454778833651441339e-01,2.452683017002954546e-01,5.000000000000000000e-01
5.455119753691748397e-01,2.452675793218241918e-01,5.000000000000000000e-01
5.455448804878364477e-01,2.452679239144121559e-01,5.000000000000000000e-01
5.455774292454160790e-01,2.452682503987318186e-01,5.000000000000000000e-01
5.456101110742797022e-01,2.452679203411466946e-01,5.000000000000000000e-01
5.456427364503645405e-01,2.452671928627438436e-01,5.000000000000000000e-01
5.456754583452663177e-01,2.452658730494526318e-01,5.000000000000000000e-01
5.457082147117292559e-01,2.452640518638580236e-01,5.000000000000000000e-01
5.457408654465976117e-01,2.452619257943915720e-01,5.000000000000000000e-01
5.457735030701815759e-01,2.452593790491257031e-01,5.000000000000000000e-01
5.458059351744224408e-01,2.452566799073407355e-01,5.000000000000000000e-01
5.458383058072314720e-01,2.452536425689134658e-01,5.000000000000000000e-01
5.458708760073998079e-01,2.452499214224253543e-01,5.000000000000000000e-01
5.459036697193455634e-01,2.452454939500855469e-01,5.000000000000000000e-01
5.459363317187004849e-01,2.452408561020711364e-01,5.000000000000000000e-01
5.459685786571861765e-01,2.452364075524263720e-01,5.000000000000000000e-01
5.460010870531031291e-01,2.452312245875989394e-01,5.000000000000000000e-01
5.460336585651248686e-01,2.452255915202620207e-01,5.000000000000000000e-01
5.460653655758032077e-01,2.452208090440038957e-01,5.000000000000000000e-01
5.460961054124758851e-01,2.452170294540557682e-01,5.000000000000000000e-01
5.461260710369504334e-01,2.452139906142242753e-01,5.000000000000000000e-01
5.461555011458141262e-01,2.452113648280014324e-01,5.000000000000000000e-01
5.461847442627133509e-01,2.452086681080750674e-01,5.000000000000000000e-01
5.462129921245706399e-01,2.452070539207654720e-01,5.000000000000000000e-01
5.462392023255290274e-01,2.452080138250586072e-01,5.000000000000000000e-01
5.462635965396491766e-01,2.452112348040127454e-01,5.000000000000000000e-01
5.462868282441899481e-01,2.452157829894213159e-01,5.000000000000000000e-01
5.463097269862289274e-01,2.452204675399651812e-01,5.000000000000000000e-01
5.463324568580250062e-01,2.452250560759552112e-01,5.000000000000000000e-01
5.463542915599417515e-01,2.452306063822611015e-01,5.000000000000000000e-01
5.463745325742030978e-01,2.452381386866528401e-01,5.000000000000000000e-01
5.463936733392326106e-01,2.452469339424890038e-01,5.000000000000000000e-01
5.464125794316712081e-01,2.452557254728633396e-01,5.000000000000000000e-01
5.464310966814378556e-01,2.452647434395737458e-01,5.000000000000000000e-01
5.464491978335799249e-01,2.452740327324080538e-01,5.000000000000000000e-01
5.464676437505038287e-01,2.452824704869198957e-01,5.000000000000000000e-01
5.464865346530121126e-01,2.452899143011622873e-01,5.000000000000000000e-01
5.465054993686006002e-01,2.452969254079138128e-01,5.000000000000000000e-01
5.465239000846093820e-01,2.453044657419502783e-01,5.000000000000000000e-01
5.465416133250555752e-01,2.453127275986860256e-01,5.000000000000000000e-01
5.465588895359565491e-01,2.453213389825076030e-01,5.000000000000000000e-01
5.465759976789508201e-01,2.453299001092458798e-01,5.000000000000000000e-01
5.465926415577264663e-01,2.453388673192450908e-01,5.000000000000000000e-01
5.466083252014199978e-01,2.453490042172821184e-01,5.000000000000000000e-01
5.466233282189669751e-01,2.453598883454027324e-01,5.000000000000000000e-01
5.466380340921984660e-01,2.453709377524880830e-01,5.000000000000000000e-01
5.466520918446065025e-01,2.453826990558938825e-01,5.000000000000000000e-01
5.466650968580519798e-01,2.453958048742978793e-01,5.000000000000000000e-01
5.466779221918327547e-01,2.454089058613680707e-01,5.000000000000000000e-01
5.466908954834232004e-01,2.454214994171968756e-01,5.000000000000000000e-01
5.467038779009044669e-01,2.454338113050916481e-01,5.000000000000000000e-01
5.467164951666283468e-01,2.454464369647825772e-01,5.000000000000000000e-01
5.467282502570585123e-01,2.454601664947166639e-01,5.000000000000000000e-01
5.467394272892722729e-01,2.454745589605878409e-01,5.000000000000000000e-01
5.467502733271949467e-01,2.454892300757905432e-01,5.000000000000000000e-01
5.467604884873915605e-01,2.455046652861626044e-01,5.000000000000000000e-01
5.467703815777524845e-01,2.455203799911218898e-01,5.000000000000000000e-01
5.467802190955257657e-01,2.455359562497240744e-01,5.000000000000000000e-01
5.467894799701280562e-01,2.455522405944176312e-01,5.000000000000000000e-01
5.467977110902821902e-01,2.455699722923571637e-01,5.000000000000000000e-01
5.468050990187631744e-01,2.455888565197872353e-01,5.000000000000000000e-01
5.468116557325004568e-01,2.456088807652672679e-01,5.000000000000000000e-01
5.468174775989143033e-01,2.456298953042362898e-01,5.000000000000000000e-01
5.468227476900484607e-01,2.456516077379233831e-01,5.000000000000000000e-01
5.468270709875162616e-01,2.456746730368243314e-01,5.000000000000000000e-01
5.468306351327208992e-01,2.456987891609681562e-01,5.000000000000000000e-01
5.468340430584439638e-01,2.457229670420922885e-01,5.000000000000000000e-01
5.468370988588950876e-01,2.457475400183419256e-01,5.000000000000000000e-01
5.468397407061843518e-01,2.457726198355128511e-01,5.000000000000000000e-01
5.468419832627663402e-01,2.457981904778627769e-01,5.000000000000000000e-01
5.468436762870239054e-01,2.458245125994084623e-01,5.000000000000000000e-01
5.468443915951501921e-01,2.458523129894678860e-01,5.000000000000000000e-01
5.468440127622650193e-01,2.458817951856057116e-01,5.000000000000000000e-01
5.468428076132272331e-01,2.459125118675882793e-01,5.000000000000000000e-01
5.468410211119165698e-01,2.459440550699994454e-01,5.000000000000000000e-01
5.468388310705132316e-01,2.459761294457502023e-01,5.000000000000000000e-01
5.468361625556443784e-01,2.460088722039562859e-01,5.000000000000000000e-01
5.468329474456483652e-01,2.460424080668963120e-01,5.000000000000000000e-01
5.468289432957513796e-01,2.460771625138065133e-01,5.000000000000000000e-01
5.468243282317177822e-01,2.461128360717359242e-01,5.000000000000000000e-01
5.468192080261680132e-01,2.461492546137667436e-01,5.000000000000000000e-01
5.468133373200652070e-01,2.461868524244515133e-01,5.000000000000000000e-01
5.468062596423499677e-01,2.462264319280491609e-01,5.000000000000000000e-01
5.467979424178526227e-01,2.462680553318043475e-01,5.000000000000000000e-01
5.467884958607913681e-01,2.463115341778846779e-01,5.000000000000000000e-01
5.467783264568017998e-01,2.463561593830567720e-01,5.000000000000000000e-01
5.467677448811196772e-01,2.464013900886836694e-01,5.000000000000000000e-01
5.467563950916070059e-01,2.464478638101967600e-01,5.000000000000000000e-01
5.467439878357993610e-01,2.464961002048720595e-01,5.000000000000000000e-01
5.467306120132107150e-01,2.465459459763445493e-01,5.000000000000000000e-01
5.467163199275508756e-01,2.465973128774942291e-01,5.000000000000000000e-01
5.467011418110505616e-01,2.466501519241138807e-01,5.000000000000000000e-01
5.466850953149924308e-01,2.467044365562900410e-01,5.000000000000000000e-01
5.466681898705941789e-01,2.467601548705773695e-01,5.000000000000000000e-01
5.466505810535433607e-01,2.468170314410338406e-01,5.000000000000000000e-01
5.466324584533572839e-01,2.468747294474351317e-01,5.000000000000000000e-01
5.466136344307011008e-01,2.469335970327213581e-01,5.000000000000000000e-01
5.465940934982189692e-01,2.469936696552688105e-01,5.000000000000000000e-01
5.465739330446182098e-01,2.470547763350279813e-01,5.000000000000000000e-01
5.465533188102331685e-01,2.471166224060001027e-01,5.000000000000000000e-01
5.465320269760972627e-01,2.471796276560199734e-01,5.000000000000000000e-01
5.465095275060505298e-01,2.472447767282025533e-01,5.000000000000000000e-01
5.464857699785283796e-01,2.473121667809183855e-01,5.000000000000000000e-01
5.464609822597203959e-01,2.473813801023325154e-01,5.000000000000000000e-01
5.464356875079247056e-01,2.474514506013207882e-01,5.000000000000000000e-01
5.464097288015279386e-01,2.475226795014510706e-01,5.000000000000000000e-01
5.463826114550147661e-01,2.475959983503877859e-01,5.000000000000000000e-01
5.463541731694855352e-01,2.476717154512162733e-01,5.000000000000000000e-01
5.463244613759333790e-01,2.477497440655520022e-01,5.000000000000000000e-01
5.462934737326647916e-01,2.478300907053538338e-01,5.000000000000000000e-01
5.462613090881095479e-01,2.479125701578447638e-01,5.000000000000000000e-01
5.462280933166338004e-01,2.479969460086380861e-01,5.000000000000000000e-01
5.461941470271385324e-01,2.480826132215230850e-01,5.000000000000000000e-01
5.461593900292829318e-01,2.481697289294011177e-01,5.000000000000000000e-01
5.461235400060415746e-01,2.482588355009472114e-01,5.000000000000000000e-01
5.460868845723734211e-01,2.483493859645380386e-01,5.000000000000000000e-01
5.460494606960697439e-01,2.484413138121468467e-01,5.000000000000000000e-01
5.460108654562938479e-01,2.485353963494043583e-01,5.000000000000000000e-01
5.459713279300331124e-01,2.486311945403062440e-01,5.000000000000000000e-01
5.459311720175026306e-01,2.487280869555359153e-01,5.000000000000000000e-01
5.458902376133150103e-01,2.488263891484021606e-01,5.000000000000000000e-01
5.458485838053470651e-01,2.489259919709380930e-01,5.000000000000000000e-01
5.458060948298548709e-01,2.490271256729243432e-01,5.000000000000000000e-01
